DeviceId,IndividualAddress,DeviceName,ProductRefId,ModelFamily,ChannelId,ObjectRefId,GroupAddressId,RawAddress,GroupName,GroupDPT,DefinitionFile,DefinitionTag,DefinitionId,DefinitionName,DefinitionDescription,DefinitionFunction,InstanceAttributes
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-1,O-1017_R-660,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1017_R-660,,,,"{""RefId"": ""O-1017_R-660"", ""ChannelId"": ""CH-1"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1171_R-6411,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1171_R-6411,,,,"{""RefId"": ""O-1171_R-6411"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1171_R-6411,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1171_R-6411,,,,"{""RefId"": ""O-1171_R-6411"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1171_R-6411,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1171_R-6411,,,,"{""RefId"": ""O-1171_R-6411"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1171_R-6411,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1171_R-6411,,,,"{""RefId"": ""O-1171_R-6411"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1171_R-6411,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1171_R-6411,,,,"{""RefId"": ""O-1171_R-6411"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1171_R-6411,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1171_R-6411,,,,"{""RefId"": ""O-1171_R-6411"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1171_R-6411,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1171_R-6411,,,,"{""RefId"": ""O-1171_R-6411"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1178_R-6422,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1178_R-6422,,,,"{""RefId"": ""O-1178_R-6422"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1178_R-6422,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1178_R-6422,,,,"{""RefId"": ""O-1178_R-6422"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1178_R-6422,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1178_R-6422,,,,"{""RefId"": ""O-1178_R-6422"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1178_R-6422,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1178_R-6422,,,,"{""RefId"": ""O-1178_R-6422"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1178_R-6422,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1178_R-6422,,,,"{""RefId"": ""O-1178_R-6422"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1178_R-6422,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1178_R-6422,,,,"{""RefId"": ""O-1178_R-6422"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1178_R-6422,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,O-1178_R-6422,,,,"{""RefId"": ""O-1178_R-6422"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1168_R-6408,P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1168_R-6408,,,,"{""RefId"": ""O-1168_R-6408"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1185""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1184""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1184""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1184""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1184""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1184""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1184""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1182_R-6427,P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1182_R-6427,,,,"{""RefId"": ""O-1182_R-6427"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1184""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1183""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1183""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1183""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1183""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1183""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1183""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-10,O-1179_R-6424,P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,P-07BC/0.xml,ComObjectInstanceRef,O-1179_R-6424,,,,"{""RefId"": ""O-1179_R-6424"", ""ChannelId"": ""CH-10"", ""Links"": ""GA-1183""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-10_R-118,P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-10_R-118,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-10_R-118"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1178""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-1_O-4-4_R-45,P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-1_O-4-4_R-45,,,,"{""RefId"": ""MD-2_M-8_MI-1_O-4-4_R-45"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-1177""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-955,2496,D48 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-955""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-955,2496,D48 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-955""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-955,2496,D48 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-955""}"
P-07BC-0_DI-92,49,Roof Living Areas Z35 v2,M-0071_H-ZVIZ35V2-1_P-ZVIZ35V2,Z35 v2 touch panel,CH-2,MD-2_M-8_MI-10_O-4-2_R-39,P-07BC-0_GA-955,2496,D48 Dimming Info,DPST-3-7,P-07BC/0.xml,ComObjectInstanceRef,MD-2_M-8_MI-10_O-4-2_R-39,,,,"{""RefId"": ""MD-2_M-8_MI-10_O-4-2_R-39"", ""ChannelId"": ""CH-2"", ""Links"": ""GA-955""}"
