GroupAddressId,RawAddress,Name,DatapointType,LinkedDeviceCount,LinkedDevices,SuggestedLogicalDomain
P-07BC-0_GA-1118,3094,3 Mode Info,DPST-20-105,3,P-07BC-0_DI-25(14) Universal logic controller / actuator | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1119,3095,3 ON/Off,DPST-1-1,1,P-07BC-0_DI-25(14) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1120,3096,3 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-25(14) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1121,3097,3 Fan,DPST-5-1,3,P-07BC-0_DI-25(14) Universal logic controller / actuator | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1122,3098,3 Fan Info,DPST-5-1,3,P-07BC-0_DI-25(14) Universal logic controller / actuator | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1123,3099,3 Set Point,DPST-9-1,3,P-07BC-0_DI-25(14) Universal logic controller / actuator | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1124,3100,3 Set Point Info,DPST-9-1,3,P-07BC-0_DI-25(14) Universal logic controller / actuator | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1125,3101,3 Temp.,DPST-7-7,3,P-07BC-0_DI-25(14) Universal logic controller / actuator | P-07BC-0_DI-87(44) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1126,3102,3 Error Code,DPST-16-0,1,P-07BC-0_DI-25(14) Universal logic controller / actuator,
P-07BC-0_GA-1127,3103,4 Mode,DPST-20-105,3,P-07BC-0_DI-26(15) Universal logic controller / actuator | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1128,3104,4 Mode Info,DPST-20-105,3,P-07BC-0_DI-26(15) Universal logic controller / actuator | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1129,3105,4 ON/Off,DPST-1-1,1,P-07BC-0_DI-26(15) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1130,3106,4 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-26(15) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1131,3107,4 Fan,DPST-5-1,3,P-07BC-0_DI-26(15) Universal logic controller / actuator | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1132,3108,4 Fan Info,DPST-5-1,3,P-07BC-0_DI-26(15) Universal logic controller / actuator | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1133,3109,4 Set Point,DPST-9-1,3,P-07BC-0_DI-26(15) Universal logic controller / actuator | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1134,3110,4 Set Point Info,DPST-9-1,3,P-07BC-0_DI-26(15) Universal logic controller / actuator | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1135,3111,4 Temp.,DPST-7-7,3,P-07BC-0_DI-26(15) Universal logic controller / actuator | P-07BC-0_DI-88(45) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1136,3112,4 Error Code,DPST-16-0,1,P-07BC-0_DI-26(15) Universal logic controller / actuator,
P-07BC-0_GA-1137,3113,5 Mode,DPST-20-105,2,P-07BC-0_DI-27(16) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1138,3114,5 Mode Info,DPST-20-105,2,P-07BC-0_DI-27(16) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1139,3115,5 ON/Off,DPST-1-1,1,P-07BC-0_DI-27(16) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1140,3116,5 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-27(16) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1141,3117,5 Fan,DPST-5-1,2,P-07BC-0_DI-27(16) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1142,3118,5 Fan Info,DPST-5-1,2,P-07BC-0_DI-27(16) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1143,3119,5 Set Point,DPST-9-1,2,P-07BC-0_DI-27(16) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1144,3120,5 Set Point Info,DPST-9-1,2,P-07BC-0_DI-27(16) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1145,3121,5 Temp.,DPST-9-1,2,P-07BC-0_DI-27(16) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1146,3122,5 Error Code,DPST-16-0,1,P-07BC-0_DI-27(16) Universal logic controller / actuator,
P-07BC-0_GA-1147,3123,6 Mode,DPST-20-105,3,P-07BC-0_DI-28(17) Universal logic controller / actuator | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1148,3124,6 Mode Info,DPST-20-105,3,P-07BC-0_DI-28(17) Universal logic controller / actuator | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1149,3125,6 ON/Off,DPST-1-1,1,P-07BC-0_DI-28(17) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1150,3126,6 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-28(17) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1151,3127,6 Fan,DPST-5-1,3,P-07BC-0_DI-28(17) Universal logic controller / actuator | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1152,3128,6 Fan Info,DPST-5-1,3,P-07BC-0_DI-28(17) Universal logic controller / actuator | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1153,3129,6 Set Point,DPST-9-1,3,P-07BC-0_DI-28(17) Universal logic controller / actuator | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1154,3130,6 Set Point Info,DPST-9-1,3,P-07BC-0_DI-28(17) Universal logic controller / actuator | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1155,3131,6 Temp.,DPST-9-1,3,P-07BC-0_DI-28(17) Universal logic controller / actuator | P-07BC-0_DI-89(46) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1156,3132,6 Error Code,DPST-16-0,1,P-07BC-0_DI-28(17) Universal logic controller / actuator,
P-07BC-0_GA-1157,3133,7 Mode,DPST-20-105,3,P-07BC-0_DI-29(18) Universal logic controller / actuator | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1158,3134,7 Mode Info,DPST-20-105,3,P-07BC-0_DI-29(18) Universal logic controller / actuator | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1159,3135,7 ON/Off,DPST-1-1,1,P-07BC-0_DI-29(18) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1160,3136,7 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-29(18) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1161,3137,7 Fan,DPST-5-1,3,P-07BC-0_DI-29(18) Universal logic controller / actuator | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1162,3138,7 Fan Info,DPST-5-1,3,P-07BC-0_DI-29(18) Universal logic controller / actuator | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1163,3139,7 Set Point,DPST-9-1,3,P-07BC-0_DI-29(18) Universal logic controller / actuator | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1164,3140,7 Set Point Info,DPST-9-1,3,P-07BC-0_DI-29(18) Universal logic controller / actuator | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1165,3141,7 Temp.,DPST-9-1,3,P-07BC-0_DI-29(18) Universal logic controller / actuator | P-07BC-0_DI-90(47) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1166,3142,7 Error Code,DPST-16-0,1,P-07BC-0_DI-29(18) Universal logic controller / actuator,
P-07BC-0_GA-1167,3143,8 Mode,DPST-20-105,2,P-07BC-0_DI-30(19) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1168,3144,8 Mode Info,DPST-20-105,2,P-07BC-0_DI-30(19) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1169,3145,8 ON/Off,DPST-1-1,1,P-07BC-0_DI-30(19) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1170,3146,8 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-30(19) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1171,3147,8 Fan,DPST-5-1,2,P-07BC-0_DI-30(19) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1172,3148,8 Fan Info,DPST-5-1,2,P-07BC-0_DI-30(19) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1173,3149,8 Set Point,DPST-9-1,2,P-07BC-0_DI-30(19) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1174,3150,8 Set Point Info,DPST-9-1,2,P-07BC-0_DI-30(19) Universal logic controller / actuator | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1175,3151,8 Temp.,DPST-9-1,3,P-07BC-0_DI-30(19) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1176,3152,8 Error Code,DPST-16-0,1,P-07BC-0_DI-30(19) Universal logic controller / actuator,
P-07BC-0_GA-1177,3153,9 Mode,DPST-20-105,4,P-07BC-0_DI-38(20) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1178,3154,9 Mode Info,DPST-20-105,4,P-07BC-0_DI-38(20) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1179,3155,9 ON/Off,DPST-1-1,1,P-07BC-0_DI-38(20) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1180,3156,9 ON/Off Info,DPST-1-1,1,P-07BC-0_DI-38(20) Universal logic controller / actuator,Lighting
P-07BC-0_GA-1181,3157,9 Fan,DPST-5-1,4,P-07BC-0_DI-38(20) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1182,3158,9 Fan Info,DPST-5-1,4,P-07BC-0_DI-38(20) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1183,3159,9 Set Point,DPST-9-1,4,P-07BC-0_DI-38(20) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1184,3160,9 Set Point Info,DPST-9-1,4,P-07BC-0_DI-38(20) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1185,3161,9 Temp.,DPST-9-1,4,P-07BC-0_DI-38(20) Universal logic controller / actuator | P-07BC-0_DI-91(48) Z35 v2 touch panel | P-07BC-0_DI-92(49) Z35 v2 touch panel | P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1186,3162,9 Error Code,DPST-16-0,1,P-07BC-0_DI-38(20) Universal logic controller / actuator,
P-07BC-0_GA-1187,3163,10 Mode,DPST-20-105,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1188,3164,10 Mode Info,DPST-20-105,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1189,3165,10 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1190,3166,10 ON/Off Info,DPST-1-1,0,,Lighting
P-07BC-0_GA-1191,3167,10 Fan,DPST-5-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1192,3168,10 Fan Info,DPST-5-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1193,3169,10 Set Point,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1194,3170,10 Set Point Info,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1195,3171,10 Temp.,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1196,3172,10 Error Code,DPST-16-0,0,,
P-07BC-0_GA-1197,3173,11 Mode,DPST-20-105,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1198,3174,11 Mode Info,,0,,HVAC
P-07BC-0_GA-1199,3175,11 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1200,3176,11 ON/Off Info,,0,,Lighting
P-07BC-0_GA-1201,3177,11 Fan,DPST-5-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1202,3178,11 Fan Info,,0,,HVAC
P-07BC-0_GA-1203,3179,11 Set Point,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1204,3180,11 Set Point Info,,0,,HVAC
P-07BC-0_GA-1205,3181,11 Temp.,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1206,3182,11 Error Code,,0,,
P-07BC-0_GA-1207,3183,12 Mode,DPST-20-105,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1208,3184,12 Mode Info,,0,,HVAC
P-07BC-0_GA-1209,3185,12 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1210,3186,12 ON/Off Info,,0,,Lighting
P-07BC-0_GA-1211,3187,12 Fan,DPST-5-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1212,3188,12 Fan Info,,0,,HVAC
P-07BC-0_GA-1213,3189,12 Set Point,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1214,3190,12 Set Point Info,,0,,HVAC
P-07BC-0_GA-1215,3191,12 Temp.,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1216,3192,12 Error Code,,0,,
P-07BC-0_GA-1217,3193,13 Mode,DPST-20-105,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1218,3194,13 Mode Info,,0,,HVAC
P-07BC-0_GA-1219,3195,13 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1220,3196,13 ON/Off Info,,0,,Lighting
P-07BC-0_GA-1221,3197,13 Fan,DPST-5-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1222,3198,13 Fan Info,,0,,HVAC
P-07BC-0_GA-1223,3199,13 Set Point,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1224,3200,13 Set Point Info,,0,,HVAC
P-07BC-0_GA-1225,3201,13 Temp.,DPST-9-1,1,P-07BC-0_DI-99(51) Z100 touch panel,HVAC
P-07BC-0_GA-1226,3202,13 Error Code,,0,,
P-07BC-0_GA-1227,3203,14 Mode,DPST-20-105,0,,HVAC
P-07BC-0_GA-1228,3204,14 Mode Info,,0,,HVAC
P-07BC-0_GA-1229,3205,14 ON/Off,DPST-1-1,0,,Lighting
P-07BC-0_GA-1230,3206,14 ON/Off Info,,0,,Lighting
P-07BC-0_GA-1231,3207,14 Fan,DPST-5-1,0,,HVAC
P-07BC-0_GA-1232,3208,14 Fan Info,,0,,HVAC
P-07BC-0_GA-1233,3209,14 Set Point,DPST-9-1,0,,HVAC
P-07BC-0_GA-1234,3210,14 Set Point Info,,0,,HVAC
P-07BC-0_GA-1235,3211,14 Temp.,,0,,HVAC
P-07BC-0_GA-1236,3212,14 Error Code,,0,,
