GroupAddressId,RawAddress,Name,DatapointType,GroupRangeId,GroupRangeName,Attributes
P-07BC-0_GA-1011,2552,D62 Dimming Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1011"", ""Address"": ""2552"", ""Name"": ""D62 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1040""}"
P-07BC-0_GA-1012,2553,D63 ON/Off,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1012"", ""Address"": ""2553"", ""Name"": ""D63 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1041""}"
P-07BC-0_GA-1013,2554,D63 ON/Off Info ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1013"", ""Address"": ""2554"", ""Name"": ""D63 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1042""}"
P-07BC-0_GA-1014,2555,D63 Dimming ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1014"", ""Address"": ""2555"", ""Name"": ""D63 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1043""}"
P-07BC-0_GA-1015,2556,D63 Dimming Info ,DPST-5-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1015"", ""Address"": ""2556"", ""Name"": ""D63 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1044""}"
P-07BC-0_GA-1016,2557,D64 ON/Off,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1016"", ""Address"": ""2557"", ""Name"": ""D64 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1045""}"
P-07BC-0_GA-1017,2558,D64 ON/Off Info ,DPST-1-1,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1017"", ""Address"": ""2558"", ""Name"": ""D64 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1046""}"
P-07BC-0_GA-1018,2559,D64 Dimming ,DPST-3-7,P-07BC-0_GR-9,Dali,"{""Id"": ""P-07BC-0_GA-1018"", ""Address"": ""2559"", ""Name"": ""D64 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1047""}"
P-07BC-0_GA-1019,2561,D65 ON/Off,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1019"", ""Address"": ""2561"", ""Name"": ""D65 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1049""}"
P-07BC-0_GA-1020,2562,D65 ON/Off Info ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1020"", ""Address"": ""2562"", ""Name"": ""D65 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1050""}"
P-07BC-0_GA-1021,2563,D65 Dimming ,DPST-3-7,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1021"", ""Address"": ""2563"", ""Name"": ""D65 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1051""}"
P-07BC-0_GA-1022,2564,D65 Dimming Info ,DPST-5-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1022"", ""Address"": ""2564"", ""Name"": ""D65 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1052""}"
P-07BC-0_GA-1023,2565,D66 ON/Off,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1023"", ""Address"": ""2565"", ""Name"": ""D66 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1053""}"
P-07BC-0_GA-1024,2566,D66 ON/Off Info ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1024"", ""Address"": ""2566"", ""Name"": ""D66 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1054""}"
P-07BC-0_GA-1025,2567,D66 Dimming ,DPST-3-7,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1025"", ""Address"": ""2567"", ""Name"": ""D66 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1055""}"
P-07BC-0_GA-1026,2568,D66 Dimming Info ,DPST-5-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1026"", ""Address"": ""2568"", ""Name"": ""D66 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1056""}"
P-07BC-0_GA-1027,2569,D67 ON/Off ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1027"", ""Address"": ""2569"", ""Name"": ""D67 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1057""}"
P-07BC-0_GA-1028,2570,D67 ON/Off Info ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1028"", ""Address"": ""2570"", ""Name"": ""D67 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1058""}"
P-07BC-0_GA-1029,2571,D67 Dimming ,DPST-3-7,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1029"", ""Address"": ""2571"", ""Name"": ""D67 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1059""}"
P-07BC-0_GA-1030,2572,D67 Dimming Info ,DPST-5-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1030"", ""Address"": ""2572"", ""Name"": ""D67 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1060""}"
P-07BC-0_GA-1031,2573,D68 ON/Off ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1031"", ""Address"": ""2573"", ""Name"": ""D68 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1061""}"
P-07BC-0_GA-1032,2574,D68 ON/Off Info ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1032"", ""Address"": ""2574"", ""Name"": ""D68 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1062""}"
P-07BC-0_GA-1033,2575,D68 Dimming ,DPST-3-7,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1033"", ""Address"": ""2575"", ""Name"": ""D68 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1063""}"
P-07BC-0_GA-1034,2576,D68 Dimming Info ,DPST-5-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1034"", ""Address"": ""2576"", ""Name"": ""D68 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1064""}"
P-07BC-0_GA-1035,2577,D69 ON/Off,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1035"", ""Address"": ""2577"", ""Name"": ""D69 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1065""}"
P-07BC-0_GA-1036,2578,D69 ON/Off Info ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1036"", ""Address"": ""2578"", ""Name"": ""D69 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1066""}"
P-07BC-0_GA-1037,2579,D69 Dimming ,DPST-3-7,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1037"", ""Address"": ""2579"", ""Name"": ""D69 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1067""}"
P-07BC-0_GA-1038,2580,D69 Dimming Info ,DPST-5-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1038"", ""Address"": ""2580"", ""Name"": ""D69 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1068""}"
P-07BC-0_GA-1039,2581,D70 ON/Off,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1039"", ""Address"": ""2581"", ""Name"": ""D70 ON/Off"", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1069""}"
P-07BC-0_GA-1040,2582,D70 ON/Off Info ,DPST-1-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1040"", ""Address"": ""2582"", ""Name"": ""D70 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1070""}"
P-07BC-0_GA-1041,2583,D70 Dimming ,DPST-3-7,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1041"", ""Address"": ""2583"", ""Name"": ""D70 Dimming "", ""DatapointType"": ""DPST-3-7"", ""Puid"": ""1071""}"
P-07BC-0_GA-1042,2584,D70 Dimming Info ,DPST-5-1,P-07BC-0_GR-10,Dali 2,"{""Id"": ""P-07BC-0_GA-1042"", ""Address"": ""2584"", ""Name"": ""D70 Dimming Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1072""}"
P-07BC-0_GA-1043,2817,1 Move,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1043"", ""Address"": ""2817"", ""Name"": ""1 Move"", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1074""}"
P-07BC-0_GA-1044,2818,1 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1044"", ""Address"": ""2818"", ""Name"": ""1 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1075""}"
P-07BC-0_GA-1045,2819,1 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1045"", ""Address"": ""2819"", ""Name"": ""1 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1076""}"
P-07BC-0_GA-1046,2820,2 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1046"", ""Address"": ""2820"", ""Name"": ""2 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1077""}"
P-07BC-0_GA-1047,2821,2 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1047"", ""Address"": ""2821"", ""Name"": ""2 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1078""}"
P-07BC-0_GA-1048,2822,2 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1048"", ""Address"": ""2822"", ""Name"": ""2 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1079""}"
P-07BC-0_GA-1049,2823,3 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1049"", ""Address"": ""2823"", ""Name"": ""3 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1080""}"
P-07BC-0_GA-1050,2824,3 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1050"", ""Address"": ""2824"", ""Name"": ""3 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1081""}"
P-07BC-0_GA-1051,2825,3 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1051"", ""Address"": ""2825"", ""Name"": ""3 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1082""}"
P-07BC-0_GA-1052,2826,4 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1052"", ""Address"": ""2826"", ""Name"": ""4 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1083""}"
P-07BC-0_GA-1053,2827,4 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1053"", ""Address"": ""2827"", ""Name"": ""4 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1084""}"
P-07BC-0_GA-1054,2828,4 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1054"", ""Address"": ""2828"", ""Name"": ""4 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1085""}"
P-07BC-0_GA-1055,2829,5 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1055"", ""Address"": ""2829"", ""Name"": ""5 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1086""}"
P-07BC-0_GA-1056,2830,5 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1056"", ""Address"": ""2830"", ""Name"": ""5 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1087""}"
P-07BC-0_GA-1057,2831,5 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1057"", ""Address"": ""2831"", ""Name"": ""5 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1088""}"
P-07BC-0_GA-1058,2832,6 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1058"", ""Address"": ""2832"", ""Name"": ""6 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1089""}"
P-07BC-0_GA-1059,2833,6 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1059"", ""Address"": ""2833"", ""Name"": ""6 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1090""}"
P-07BC-0_GA-1060,2834,6 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1060"", ""Address"": ""2834"", ""Name"": ""6 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1091""}"
P-07BC-0_GA-1061,2835,7 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1061"", ""Address"": ""2835"", ""Name"": ""7 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1092""}"
P-07BC-0_GA-1062,2836,7 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1062"", ""Address"": ""2836"", ""Name"": ""7 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1093""}"
P-07BC-0_GA-1063,2837,7 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1063"", ""Address"": ""2837"", ""Name"": ""7 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1094""}"
P-07BC-0_GA-1064,2838,8 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1064"", ""Address"": ""2838"", ""Name"": ""8 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1095""}"
P-07BC-0_GA-1065,2839,8 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1065"", ""Address"": ""2839"", ""Name"": ""8 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1096""}"
P-07BC-0_GA-1066,2840,8 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1066"", ""Address"": ""2840"", ""Name"": ""8 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1097""}"
P-07BC-0_GA-1067,2841,9 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1067"", ""Address"": ""2841"", ""Name"": ""9 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1098""}"
P-07BC-0_GA-1068,2842,9 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1068"", ""Address"": ""2842"", ""Name"": ""9 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1099""}"
P-07BC-0_GA-1069,2843,9 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1069"", ""Address"": ""2843"", ""Name"": ""9 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1100""}"
P-07BC-0_GA-1070,2844,10 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1070"", ""Address"": ""2844"", ""Name"": ""10 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1101""}"
P-07BC-0_GA-1071,2845,10 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1071"", ""Address"": ""2845"", ""Name"": ""10 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1102""}"
P-07BC-0_GA-1072,2846,10 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1072"", ""Address"": ""2846"", ""Name"": ""10 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1103""}"
P-07BC-0_GA-1073,2847,11 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1073"", ""Address"": ""2847"", ""Name"": ""11 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1104""}"
P-07BC-0_GA-1074,2848,11 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1074"", ""Address"": ""2848"", ""Name"": ""11 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1105""}"
P-07BC-0_GA-1075,2849,11 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1075"", ""Address"": ""2849"", ""Name"": ""11 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1106""}"
P-07BC-0_GA-1076,2850,12 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1076"", ""Address"": ""2850"", ""Name"": ""12 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1107""}"
P-07BC-0_GA-1077,2851,12 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1077"", ""Address"": ""2851"", ""Name"": ""12 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1108""}"
P-07BC-0_GA-1078,2852,12 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1078"", ""Address"": ""2852"", ""Name"": ""12 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1109""}"
P-07BC-0_GA-1079,2853,13 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1079"", ""Address"": ""2853"", ""Name"": ""13 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1110""}"
P-07BC-0_GA-1080,2854,13 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1080"", ""Address"": ""2854"", ""Name"": ""13 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1111""}"
P-07BC-0_GA-1081,2855,13 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1081"", ""Address"": ""2855"", ""Name"": ""13 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1112""}"
P-07BC-0_GA-1082,2856,14 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1082"", ""Address"": ""2856"", ""Name"": ""14 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1113""}"
P-07BC-0_GA-1083,2857,14 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1083"", ""Address"": ""2857"", ""Name"": ""14 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1114""}"
P-07BC-0_GA-1084,2858,14 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1084"", ""Address"": ""2858"", ""Name"": ""14 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1115""}"
P-07BC-0_GA-1085,2859,15 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1085"", ""Address"": ""2859"", ""Name"": ""15 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1116""}"
P-07BC-0_GA-1086,2860,15 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1086"", ""Address"": ""2860"", ""Name"": ""15 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1117""}"
P-07BC-0_GA-1087,2861,15 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1087"", ""Address"": ""2861"", ""Name"": ""15 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1118""}"
P-07BC-0_GA-1088,2862,16 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1088"", ""Address"": ""2862"", ""Name"": ""16 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1119""}"
P-07BC-0_GA-1089,2863,16 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1089"", ""Address"": ""2863"", ""Name"": ""16 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1120""}"
P-07BC-0_GA-1090,2864,16 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1090"", ""Address"": ""2864"", ""Name"": ""16 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1121""}"
P-07BC-0_GA-1091,2865,17 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1091"", ""Address"": ""2865"", ""Name"": ""17 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1122""}"
P-07BC-0_GA-1092,2866,17 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1092"", ""Address"": ""2866"", ""Name"": ""17 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1123""}"
P-07BC-0_GA-1093,2867,17 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1093"", ""Address"": ""2867"", ""Name"": ""17 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1124""}"
P-07BC-0_GA-1094,2868,18 Move ,DPST-1-8,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1094"", ""Address"": ""2868"", ""Name"": ""18 Move "", ""DatapointType"": ""DPST-1-8"", ""Puid"": ""1125""}"
P-07BC-0_GA-1095,2869,18 Stop ,DPST-1-17,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1095"", ""Address"": ""2869"", ""Name"": ""18 Stop "", ""DatapointType"": ""DPST-1-17"", ""Puid"": ""1126""}"
P-07BC-0_GA-1096,2870,18 Status,DPST-5-1,P-07BC-0_GR-11,Shutter,"{""Id"": ""P-07BC-0_GA-1096"", ""Address"": ""2870"", ""Name"": ""18 Status"", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1127""}"
P-07BC-0_GA-1097,3073,1 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1097"", ""Address"": ""3073"", ""Name"": ""1 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1129""}"
P-07BC-0_GA-1098,3074,1 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1098"", ""Address"": ""3074"", ""Name"": ""1 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1130""}"
P-07BC-0_GA-1099,3075,1 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1099"", ""Address"": ""3075"", ""Name"": ""1 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1131""}"
P-07BC-0_GA-1100,3076,1 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1100"", ""Address"": ""3076"", ""Name"": ""1 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1132""}"
P-07BC-0_GA-1101,3077,1 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1101"", ""Address"": ""3077"", ""Name"": ""1 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1133""}"
P-07BC-0_GA-1102,3078,1 Fan Info ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1102"", ""Address"": ""3078"", ""Name"": ""1 Fan Info "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1134""}"
P-07BC-0_GA-1103,3079,1 Set Point ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1103"", ""Address"": ""3079"", ""Name"": ""1 Set Point "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1135""}"
P-07BC-0_GA-1104,3080,1 Set Point Info ,DPST-9-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1104"", ""Address"": ""3080"", ""Name"": ""1 Set Point Info "", ""DatapointType"": ""DPST-9-1"", ""Puid"": ""1136""}"
P-07BC-0_GA-1105,3081,1 Temp.,DPST-7-7,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1105"", ""Address"": ""3081"", ""Name"": ""1 Temp."", ""DatapointType"": ""DPST-7-7"", ""Puid"": ""1137""}"
P-07BC-0_GA-1106,3082,1 Error Code ,DPST-16-0,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1106"", ""Address"": ""3082"", ""Name"": ""1 Error Code "", ""DatapointType"": ""DPST-16-0"", ""Puid"": ""1138""}"
P-07BC-0_GA-1107,3083,2 Mode ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1107"", ""Address"": ""3083"", ""Name"": ""2 Mode "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1139""}"
P-07BC-0_GA-1108,3084,2 Mode Info ,DPST-20-105,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1108"", ""Address"": ""3084"", ""Name"": ""2 Mode Info "", ""DatapointType"": ""DPST-20-105"", ""Puid"": ""1140""}"
P-07BC-0_GA-1109,3085,2 ON/Off ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1109"", ""Address"": ""3085"", ""Name"": ""2 ON/Off "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1141""}"
P-07BC-0_GA-1110,3086,2 ON/Off Info ,DPST-1-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1110"", ""Address"": ""3086"", ""Name"": ""2 ON/Off Info "", ""DatapointType"": ""DPST-1-1"", ""Puid"": ""1142""}"
P-07BC-0_GA-1111,3087,2 Fan ,DPST-5-1,P-07BC-0_GR-12,AC ,"{""Id"": ""P-07BC-0_GA-1111"", ""Address"": ""3087"", ""Name"": ""2 Fan "", ""DatapointType"": ""DPST-5-1"", ""Puid"": ""1143""}"
